Module;Function;Mehtod;Domain;Input;Average;StandDev;Min;Max;Median;Range
n_queens;queens_array;sysfs;energy-ram;12;3.0503097;0.02186030315460218;3.004448;3.071831;3.0566630000000004;0.06738299999999997
n_queens;queens_array;time;time;6;0.0052543;0.011108772549956483;0.001696;0.03687;0.001718;0.035174
n_queens;queens_array;time;time;7;0.005886;0.00023162853403192328;0.005376;0.006061;0.005993;0.0006850000000000007
n_queens;queens_array;time;time;8;0.010742100000000001;0.0007035204253530163;0.009808;0.0119;0.010818000000000001;0.002092
n_queens;queens_array;time;time;9;0.0337454;0.0013611857739159303;0.031458;0.035593;0.033448500000000006;0.004135
n_queens;queens_array;time;time;10;0.1453496;0.0019698354245976948;0.142769;0.148438;0.144897;0.00566899999999998
n_queens;queens_array;time;time;11;0.7789085;0.010313481223352492;0.769171;0.801175;0.7763975000000001;0.03200399999999992
n_queens;queens_array;time;time;12;4.7738217;0.01591753349855989;4.752843;4.797961;4.772969;0.04511799999999955
n_queens;queens_array_fix;msr;energy-cores;6;0.00153198242;0.0003104871008311718;0.0013427734;0.0023803711;0.0014343262000000002;0.0010375977000000002
n_queens;queens_array_fix;msr;energy-cores;7;0.00537719726;0.0005927711729110544;0.0048217773;0.0069580078;0.00521850585;0.0021362305
n_queens;queens_array_fix;msr;energy-cores;8;0.03424682617;0.0032785784661377355;0.0286865234;0.0386352539;0.0347290039;0.009948730499999999
n_queens;queens_array_fix;msr;energy-cores;9;0.18498535155;0.010046657820611007;0.1634521484;0.1985473633;0.18701171875;0.035095214900000005
n_queens;queens_array_fix;msr;energy-cores;10;0.94348144532;0.011195251958905333;0.9180297852;0.9544677734;0.9466857909999999;0.03643798819999999
n_queens;queens_array_fix;msr;energy-cores;11;7.06367797853;0.20749743984494215;6.9656982422;7.6470947266;6.9989013672;0.6813964843999996
n_queens;queens_array_fix;msr;energy-cores;12;42.02821044922;0.20568520404463791;41.725402832;42.3697509766;42.0251159668;0.6443481446000021
n_queens;queens_array_fix;msr;energy-gpu;6;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;msr;energy-gpu;7;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;msr;energy-gpu;8;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;msr;energy-gpu;9;0.00027465821;0.0005806365381469327;0.0;0.0014648438;0.0;0.0014648438
n_queens;queens_array_fix;msr;energy-gpu;10;0.00115966796;0.0012789903587420008;0.0;0.0029296875;0.0008239746;0.0029296875
n_queens;queens_array_fix;msr;energy-gpu;11;0.0040588379;0.0023514603080796426;0.0;0.0065917969;0.00485229495;0.0065917969
n_queens;queens_array_fix;msr;energy-gpu;12;0.01401977538;0.014398061256368671;0.0;0.0335083008;0.013488769500000001;0.0335083008
n_queens;queens_array_fix;msr;energy-pkg;6;0.00504150391;0.001426825061169451;0.0037231445;0.0084838867;0.00469970705;0.0047607422
n_queens;queens_array_fix;msr;energy-pkg;7;0.01123657227;0.001638364182380677;0.0073852539;0.0130615234;0.0114440918;0.0056762695
n_queens;queens_array_fix;msr;energy-pkg;8;0.04685058594;0.0030403704671634053;0.0427246094;0.0510253906;0.0460510254;0.008300781199999996
n_queens;queens_array_fix;msr;energy-pkg;9;0.23001098633;0.00835278992328565;0.2152099609;0.2435302734;0.23153686525;0.0283203125
n_queens;queens_array_fix;msr;energy-pkg;10;1.1436706543100001;0.010505395738170718;1.1248168945;1.1579589844;1.14550781255;0.033142089899999894
n_queens;queens_array_fix;msr;energy-pkg;11;8.49713134765;0.2065720994961943;8.3934936523;9.0777587891;8.43240356445;0.6842651368000006
n_queens;queens_array_fix;msr;energy-pkg;12;50.7367980957;0.222861322044523;50.3395996094;51.1036376953;50.78729248045;0.7640380859000047
n_queens;queens_array_fix;msr;energy-ram;6;0.0016479492100000001;0.0005106567646026079;0.0012207031;0.002746582;0.0013427734;0.0015258789
n_queens;queens_array_fix;msr;energy-ram;7;0.00352783203;0.0003974321269929442;0.0024414063;0.00390625;0.0036010742;0.0014648437000000002
n_queens;queens_array_fix;msr;energy-ram;8;0.0067565918;0.0005609112832292742;0.0059814453;0.0076904297;0.0065612793;0.0017089844000000003
n_queens;queens_array_fix;msr;energy-ram;9;0.02248535156;0.001550821542221196;0.0207519531;0.0248413086;0.02197265625;0.004089355499999999
n_queens;queens_array_fix;msr;energy-ram;10;0.09605712891;0.004188492355436648;0.0881958008;0.1021118164;0.0954589844;0.013916015599999998
n_queens;queens_array_fix;msr;energy-ram;11;0.6366882324400001;0.008225605443533113;0.6231079102;0.6458740234;0.6401062012000001;0.022766113199999993
n_queens;queens_array_fix;msr;energy-ram;12;3.93110351564;0.02489105167042744;3.8613891602;3.9488525391;3.93743896485;0.08746337889999989
n_queens;queens_array_fix;perf_event;energy-cores;6;0.00155639651;0.00032710644251995213;0.0013427734;0.0024414063;0.0014648438;0.0010986328999999999
n_queens;queens_array_fix;perf_event;energy-cores;7;0.0054504394500000004;0.0005882852038435953;0.0048828125;0.007019043;0.0052795410000000004;0.0021362305
n_queens;queens_array_fix;perf_event;energy-cores;8;0.03418579102;0.003107329574424322;0.0288085938;0.0379638672;0.03479003905;0.0091552734
n_queens;queens_array_fix;perf_event;energy-cores;9;0.1850036621;0.0100981349806039;0.1636352539;0.1986694336;0.18716430665;0.0350341797
n_queens;queens_array_fix;perf_event;energy-cores;10;0.94321289064;0.011280636992030201;0.9172363281;0.9536743164;0.9467468262000001;0.0364379883
n_queens;queens_array_fix;perf_event;energy-cores;11;7.06345825196;0.2076380632807443;6.9645996094;7.6472167969;6.99795532225;0.6826171875
n_queens;queens_array_fix;perf_event;energy-cores;12;42.02818603516;0.20583896643496524;41.7244873047;42.3698120117;42.025238037099996;0.6453247070000003
n_queens;queens_array_fix;perf_event;energy-gpu;6;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;perf_event;energy-gpu;7;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;perf_event;energy-gpu;8;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;perf_event;energy-gpu;9;0.00027465821;0.0005806365381469327;0.0;0.0014648438;0.0;0.0014648438
n_queens;queens_array_fix;perf_event;energy-gpu;10;0.00115356444;0.0012697170643981388;0.0;0.0028686523;0.0008239746;0.0028686523
n_queens;queens_array_fix;perf_event;energy-gpu;11;0.0040588379;0.0023514603080796426;0.0;0.0065917969;0.00485229495;0.0065917969
n_queens;queens_array_fix;perf_event;energy-gpu;12;0.01401977538;0.014398061256368671;0.0;0.0335083008;0.013488769500000001;0.0335083008
n_queens;queens_array_fix;perf_event;energy-pkg;6;0.00548706055;0.0014161237695398507;0.0037841797;0.0084838867;0.00552368165;0.004699707
n_queens;queens_array_fix;perf_event;energy-pkg;7;0.01179809572;0.0015279255900889196;0.0092773438;0.014831543;0.0121154785;0.0055541992
n_queens;queens_array_fix;perf_event;energy-pkg;8;0.04771118165;0.0033181838181873258;0.0427246094;0.0523681641;0.0475769043;0.009643554700000001
n_queens;queens_array_fix;perf_event;energy-pkg;9;0.23031616211;0.008988104623931898;0.2174682617;0.2459106445;0.23251342775;0.0284423828
n_queens;queens_array_fix;perf_event;energy-pkg;10;1.1443725586;0.011044654028072066;1.1248168945;1.1596069336;1.1463928223;0.03479003909999978
n_queens;queens_array_fix;perf_event;energy-pkg;11;8.49663696289;0.2068968391708642;8.3934936523;9.0777587891;8.43240356445;0.6842651368000006
n_queens;queens_array_fix;perf_event;energy-pkg;12;50.73639526367;0.2225122961571523;50.3413696289;51.1036376953;50.7834472656;0.7622680664000043
n_queens;queens_array_fix;perf_event;energy-ram;6;0.0017211914;0.0005145327700999768;0.0012207031;0.002746582;0.0016479492;0.0015258789
n_queens;queens_array_fix;perf_event;energy-ram;7;0.00373535156;0.0004207049936728275;0.0030517578;0.0046386719;0.0036315918000000003;0.0015869141000000005
n_queens;queens_array_fix;perf_event;energy-ram;8;0.00689086914;0.0004953926184667161;0.0060424805;0.0076904297;0.0068969726499999995;0.0016479492000000002
n_queens;queens_array_fix;perf_event;energy-ram;9;0.02259521485;0.0015967431502582777;0.0209350586;0.0255126953;0.02197265625;0.0045776366999999984
n_queens;queens_array_fix;perf_event;energy-ram;10;0.09612426758;0.0042662026701455625;0.0881958008;0.1021118164;0.0954589844;0.013916015599999998
n_queens;queens_array_fix;perf_event;energy-ram;11;0.63673706057;0.008241933518567541;0.6237792969;0.6458740234;0.6401062012000001;0.022094726499999995
n_queens;queens_array_fix;perf_event;energy-ram;12;3.93110351564;0.02489105167042744;3.8613891602;3.9488525391;3.93743896485;0.08746337889999989
n_queens;queens_array_fix;sysfs;energy-cores;6;0.00188589936;0.00038234701889500324;0.0016469993;0.0029299986;0.00173949965;0.0012829992999999998
n_queens;queens_array_fix;sysfs;energy-cores;7;0.00576779843;0.0006983831050786812;0.0050659999;0.007567998;0.0055844989;0.0025019981000000005
n_queens;queens_array_fix;sysfs;energy-cores;8;0.0345456928;0.0031644302598495765;0.0292349905;0.0383909941;0.035247489800000004;0.0091560036
n_queens;queens_array_fix;sysfs;energy-cores;9;0.18518003224000001;0.010006064997883032;0.164061904;0.1990959644;0.1871944666;0.03503406039999998
n_queens;queens_array_fix;sysfs;energy-cores;10;0.94335689546;0.011136597639541095;0.9177217484;0.9540987015;0.9471719265;0.0363769531
n_queens;queens_array_fix;sysfs;energy-cores;11;7.06359138488;0.20741484088467507;6.9650688171;7.6467056274;6.9983329773000005;0.6816368103000006
n_queens;queens_array_fix;sysfs;energy-cores;12;42.02785644532;0.20571564819702043;41.7247924805;42.3693237305;42.0246582031;0.64453125
n_queens;queens_array_fix;sysfs;energy-gpu;6;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;sysfs;energy-gpu;7;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;sysfs;energy-gpu;8;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_array_fix;sysfs;energy-gpu;9;0.0002747;0.0005807225480190844;0.0;0.001465;0.0;0.001465
n_queens;queens_array_fix;sysfs;energy-gpu;10;0.0011536;0.0012697906389112603;0.0;0.002869;0.000824;0.002869
n_queens;queens_array_fix;sysfs;energy-gpu;11;0.0040588;0.002351382090034143;0.0;0.006591;0.004852;0.006591
n_queens;queens_array_fix;sysfs;energy-gpu;12;0.0140198;0.014398031584599026;0.0;0.033508;0.013489;0.033508
n_queens;queens_array_fix;sysfs;energy-pkg;6;0.0060977;0.0016803811108727026;0.003785;0.010193;0.005799;0.0064080000000000005
n_queens;queens_array_fix;sysfs;energy-pkg;7;0.0127321;0.00155741897952278;0.010498;0.014832;0.012756;0.004333999999999999
n_queens;queens_array_fix;sysfs;energy-pkg;8;0.0481506;0.0026835866629899953;0.044617;0.052368;0.04715;0.007751000000000001
n_queens;queens_array_fix;sysfs;energy-pkg;9;0.2311211;0.008610457768834874;0.217468;0.24591;0.2335195;0.028441999999999995
n_queens;queens_array_fix;sysfs;energy-pkg;10;1.144797;0.010174727558460167;1.126829;1.159604;1.146207;0.032775
n_queens;queens_array_fix;sysfs;energy-pkg;11;8.4981411;0.20708885751904785;8.39512;9.079871;8.434213;0.6847510000000003
n_queens;queens_array_fix;sysfs;energy-pkg;12;50.7359664;0.22198149229369044;50.341241;51.103507;50.7851175;0.7622660000000039
n_queens;queens_array_fix;sysfs;energy-ram;6;0.002179;0.0004594711936321773;0.001953;0.003479;0.002015;0.0015259999999999998
n_queens;queens_array_fix;sysfs;energy-ram;7;0.0039672;0.0005080867817388854;0.003052;0.004638;0.0039675;0.0015859999999999997
n_queens;queens_array_fix;sysfs;energy-ram;8;0.0073121;0.0006739321512173496;0.006043;0.008484;0.0072325;0.0024410000000000005
n_queens;queens_array_fix;sysfs;energy-ram;9;0.0229554;0.0017114894228257575;0.020935;0.025574;0.022461000000000002;0.004639000000000001
n_queens;queens_array_fix;sysfs;energy-ram;10;0.096777;0.004193945265366361;0.088928;0.102844;0.0960995;0.013916000000000012
n_queens;queens_array_fix;sysfs;energy-ram;11;0.6371995;0.008361466155990694;0.623778;0.646727;0.640868;0.022948999999999997
n_queens;queens_array_fix;sysfs;energy-ram;12;3.9313926;0.024679631165981566;3.862234;3.948842;3.9374895;0.08660800000000002
n_queens;queens_array_fix;time;time;6;0.0016867;0.0003852892275796053;0.001529;0.002781;0.0015609999999999999;0.001252
n_queens;queens_array_fix;time;time;7;0.0056741;0.000490977358608996;0.004571;0.006172;0.0056805;0.001601
n_queens;queens_array_fix;time;time;8;0.0111657;0.0008795166665087517;0.009921;0.01269;0.0109725;0.0027690000000000006
n_queens;queens_array_fix;time;time;9;0.0344643;0.0014760280823886793;0.0322;0.037337;0.034169500000000005;0.005137000000000003
n_queens;queens_array_fix;time;time;10;0.1470518;0.0014317003721294312;0.144928;0.148842;0.14724900000000002;0.003914000000000001
n_queens;queens_array_fix;time;time;11;1.0585879;0.006009215283397839;1.049234;1.069092;1.0597885;0.01985799999999993
n_queens;queens_array_fix;time;time;12;6.2923966;0.01056272040085632;6.271923;6.306353;6.295515999999999;0.03442999999999952
n_queens;queens_list;msr;energy-cores;6;0.0013183594;0.00012607367663435714;0.0010375977;0.0014648438;0.0012817383;0.0004272461000000001
n_queens;queens_list;msr;energy-cores;7;0.00388183593;0.00025605686014577573;0.0036010742;0.0043334961;0.0037841797;0.0007324218999999995
n_queens;queens_list;msr;energy-cores;8;0.02113037108;0.001866385480397153;0.0185546875;0.0236816406;0.02099609375;0.005126953100000001
n_queens;queens_list;msr;energy-cores;9;0.12707519531;0.003948722502944878;0.123046875;0.1350097656;0.1262512207;0.011962890599999998
n_queens;queens_list;msr;energy-cores;10;0.66426391602;0.011263409278488467;0.6444702148;0.6785888672;0.6651916504;0.034118652400000005
n_queens;queens_list;msr;energy-cores;11;3.69248657225;0.013566109095978511;3.6726074219;3.7103271484;3.69506835935;0.03771972650000022
n_queens;queens_list;msr;energy-cores;12;21.17593383789;0.16469767962467177;21.0037841797;21.442565918;21.144104003899997;0.4387817383000012
n_queens;queens_list;msr;energy-gpu;6;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_list;msr;energy-gpu;7;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_list;msr;energy-gpu;8;0.0;0.0;0.0;0.0;0.0;0.0
n_queens;queens_list;msr;energy-gpu;9;0.00034790039;0.0007335794962754804;0.0;0.0017700195;0.0;0.0017700195
n_queens;queens_list;msr;energy-gpu;10;0.0006347656199999999;0.0008594189233862788;0.0;0.0022583008;0.0;0.0022583008
n_queens;queens_list;msr;energy-gpu;11;0.00192871095;0.0014352132939558296;0.0;0.0036621094;0.0022888184;0.0036621094
