map_from;binary;10000;perf_event;energy-pkg;2.3657150269
map_from;binary;10000;msr;energy-cores;2.1292648315
map_from;binary;10000;perf_event;energy-gpu;0.0000000000
map_from;binary;700000;msr;energy-pkg;245.1706390381
map_from;binary;10000;time;time;0.1838441250
map_from;binary;10000;sysfs;energy-cores;2.1288695335
map_from;binary;400000;time;time;9.5289056250
map_from;binary;800000;sysfs;energy-pkg;280.2777938750
map_from;binary;10000;sysfs;energy-gpu;0.0000000000
map_from;binary;400000;perf_event;energy-cores;123.3361206055
map_from;binary;1000000;msr;energy-cores;316.5168609619
map_from;binary;10000;sysfs;energy-pkg;2.3675935000
map_from;binary;50000;perf_event;energy-ram;0.2807464600
map_from;binary;50000;msr;energy-cores;11.9372863770
map_from;binary;50000;time;time;0.9400695000
map_from;binary;800000;sysfs;energy-ram;10.9869637500
map_from;binary;50000;perf_event;energy-gpu;0.0000000000
map_from;binary;50000;sysfs;energy-pkg;13.1696822500
map_from;binary;1000000;sysfs;energy-gpu;0.0000000000
map_from;binary;900000;msr;energy-pkg;317.8811187744
map_from;binary;50000;perf_event;energy-pkg;13.1698303223
map_from;binary;50000;perf_event;energy-cores;11.9363479614
map_from;binary;50000;sysfs;energy-gpu;0.0000000000
map_from;binary;50000;msr;energy-gpu;0.0000000000
map_from;binary;50000;sysfs;energy-ram;0.2808447500
map_from;binary;500000;sysfs;energy-gpu;0.0000000000
map_from;binary;800000;msr;energy-pkg;280.2824935913
map_from;binary;100000;sysfs;energy-cores;24.5343551636
map_from;binary;100000;perf_event;energy-pkg;27.1458663940
map_from;binary;800000;sysfs;energy-gpu;0.0000000000
map_from;binary;100000;sysfs;energy-pkg;27.1434316250
map_from;binary;100000;time;time;1.9603967500
map_from;binary;800000;msr;energy-ram;10.9865264893
map_from;binary;100000;msr;energy-pkg;27.1455917358
map_from;binary;100000;msr;energy-gpu;0.0000000000
map_from;binary;100000;perf_event;energy-gpu;0.0000000000
map_from;binary;500000;perf_event;energy-ram;6.2241668701
map_from;binary;400000;perf_event;energy-gpu;0.0000000000
map_from;binary;100000;perf_event;energy-ram;0.7146148682
map_from;binary;900000;msr;energy-ram;12.4218826294
map_from;binary;200000;sysfs;energy-ram;2.0718637500
map_from;binary;200000;perf_event;energy-pkg;63.7851791382
map_from;binary;600000;sysfs;energy-pkg;205.5702517500
map_from;binary;800000;perf_event;energy-pkg;280.2809982300
map_from;binary;700000;time;time;17.7671493750
map_from;binary;200000;perf_event;energy-gpu;0.0000000000
map_from;binary;400000;msr;energy-cores;123.3364257813
map_from;binary;200000;perf_event;energy-ram;2.0716018677
map_from;binary;500000;sysfs;energy-ram;6.2243797500
map_from;binary;200000;sysfs;energy-cores;57.7034301758
map_from;binary;200000;time;time;4.4285310000
map_from;binary;300000;time;time;6.7407545000
map_from;binary;10000;sysfs;energy-ram;0.0531993750
map_from;binary;200000;msr;energy-pkg;63.7835693359
map_from;binary;300000;msr;energy-gpu;0.0000000000
map_from;binary;300000;perf_event;energy-gpu;0.0000000000
map_from;binary;300000;perf_event;energy-ram;3.4635162354
map_from;binary;300000;sysfs;energy-pkg;97.9505170000
