list_find;recursive_hipe;70000;sysfs;energy-pkg;0.3772648750
list_find;recursive_hipe;7000000;msr;energy-gpu;0.0000000000
list_find;recursive_hipe;10000000;sysfs;energy-cores;66.1452102661
list_find;recursive_hipe;100;msr;energy-gpu;0.0000000000
list_find;recursive_hipe;100;msr;energy-ram;0.0002746582
list_find;recursive_hipe;100;perf_event;energy-ram;0.0003280640
list_find;recursive_hipe;100;sysfs;energy-cores;0.0016861246
list_find;recursive_hipe;100;perf_event;energy-cores;0.0010681152
list_find;recursive_hipe;600000;sysfs;energy-pkg;4.2239806250
list_find;recursive_hipe;100;time;time;0.0002172500
list_find;recursive_hipe;100;sysfs;energy-gpu;0.0000000000
list_find;recursive_hipe;100;perf_event;energy-gpu;0.0000000000
list_find;recursive_hipe;500;sysfs;energy-ram;0.0007858750
list_find;recursive_hipe;60000;time;time;0.0438815000
list_find;recursive_hipe;500;sysfs;energy-pkg;0.0062027500
list_find;recursive_hipe;500;time;time;0.0010721250
list_find;recursive_hipe;500;perf_event;energy-gpu;0.0000000000
list_find;recursive_hipe;10000000;msr;energy-gpu;0.0000000000
list_find;recursive_hipe;8000000;msr;energy-ram;2.9520034790
list_find;recursive_hipe;5000000;msr;energy-gpu;0.0000000000
list_find;recursive_hipe;500;msr;energy-cores;0.0020065308
list_find;recursive_hipe;10000;msr;energy-cores;0.0378189087
list_find;recursive_hipe;600000;sysfs;energy-gpu;0.0000000000
list_find;recursive_hipe;500;msr;energy-pkg;0.0042190552
list_find;recursive_hipe;90000;perf_event;energy-cores;0.4310226440
list_find;recursive_hipe;1000;sysfs;energy-ram;0.0009993750
list_find;recursive_hipe;5000000;perf_event;energy-ram;1.8462524414
list_find;recursive_hipe;6000000;msr;energy-pkg;44.5456466675
list_find;recursive_hipe;1000000;perf_event;energy-gpu;0.0000000000
list_find;recursive_hipe;6000000;sysfs;energy-cores;40.0873641968
list_find;recursive_hipe;9000000;msr;energy-gpu;0.0000000000
list_find;recursive_hipe;7000000;sysfs;energy-pkg;51.6857426250
list_find;recursive_hipe;400000;time;time;0.2352343750
list_find;recursive_hipe;3000000;msr;energy-ram;1.0959243774
list_find;recursive_hipe;20000;sysfs;energy-pkg;0.1045757500
list_find;recursive_hipe;1000;perf_event;energy-gpu;0.0000000000
list_find;recursive_hipe;70000;sysfs;energy-cores;0.3189688623
